Event ID,Disease,lat,lon,Locality,Country,Region,Location,observation date,report date,Date,Animal Type,Animal Species,Species,Diagnosis Status,Humans Affected,Human Deaths,Diagnosis Source,cluster
400781,African swine fever,52.30888,16.7424,151860GLINKI,Poland,Europe,"151860GLINKI, Poland, Europe",2025-01-30,2025-02-27,2025-01-30,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400780,African swine fever,52.26632,16.75566,151861G?RKA,Poland,Europe,"151861G?RKA, Poland, Europe",2025-01-30,2025-02-27,2025-01-30,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400779,African swine fever,52.260509,16.764587,151862G?RKA,Poland,Europe,"151862G?RKA, Poland, Europe",2025-01-30,2025-02-27,2025-01-30,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400778,African swine fever,52.210104,16.871428,151863 ABINKO,Poland,Europe,"151863 ABINKO, Poland, Europe",2025-01-30,2025-02-27,2025-01-30,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400771,African swine fever,52.246138,16.937485,151870ROGALIN,Poland,Europe,"151870ROGALIN, Poland, Europe",2025-01-30,2025-02-27,2025-01-30,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400785,African swine fever,52.182509,16.930882,151856 ABNO,Poland,Europe,"151856 ABNO, Poland, Europe",2025-02-02,2025-02-27,2025-02-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400784,African swine fever,52.179803,16.928688,151857 ABNO,Poland,Europe,"151857 ABNO, Poland, Europe",2025-02-02,2025-02-27,2025-02-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400783,African swine fever,52.184156,16.934646,151858 ABNO,Poland,Europe,"151858 ABNO, Poland, Europe",2025-02-02,2025-02-27,2025-02-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400782,African swine fever,52.179889,16.928388,151859 ABNO,Poland,Europe,"151859 ABNO, Poland, Europe",2025-02-02,2025-02-27,2025-02-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400770,African swine fever,52.313169,16.891938,151871  CZYCA,Poland,Europe,"151871  CZYCA, Poland, Europe",2025-02-02,2025-02-27,2025-02-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400769,African swine fever,52.187944,16.934694,151872KRAJKOWO,Poland,Europe,"151872KRAJKOWO, Poland, Europe",2025-02-02,2025-02-27,2025-02-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400768,African swine fever,52.187357,16.936247,151873KRAJKOWO,Poland,Europe,"151873KRAJKOWO, Poland, Europe",2025-02-02,2025-02-27,2025-02-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400756,African swine fever,52.288408,16.885281,151890G USZYNA LE NA,Poland,Europe,"151890G USZYNA LE NA, Poland, Europe",2025-02-03,2025-02-27,2025-02-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400755,African swine fever,52.274984,16.933056,151891G USZYNA LE NA,Poland,Europe,"151891G USZYNA LE NA, Poland, Europe",2025-02-03,2025-02-27,2025-02-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400753,African swine fever,52.22701,16.734273,151893B DLEWO,Poland,Europe,"151893B DLEWO, Poland, Europe",2025-02-03,2025-02-27,2025-02-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400752,African swine fever,52.219987,16.73208,151894B DLEWO,Poland,Europe,"151894B DLEWO, Poland, Europe",2025-02-03,2025-02-27,2025-02-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400751,African swine fever,52.21621,16.734517,151895B DLEWO,Poland,Europe,"151895B DLEWO, Poland, Europe",2025-02-03,2025-02-27,2025-02-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400764,African swine fever,52.12861,16.872583,151878PIOTROWO,Poland,Europe,"151878PIOTROWO, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400763,African swine fever,52.182082,16.841827,151880GRZYBNO,Poland,Europe,"151880GRZYBNO, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400762,African swine fever,52.166617,16.856169,151881GRZYBNO,Poland,Europe,"151881GRZYBNO, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400761,African swine fever,52.180929,16.931627,151882 ABNO,Poland,Europe,"151882 ABNO, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400758,African swine fever,52.20144,16.76966,151887BIECZYNY,Poland,Europe,"151887BIECZYNY, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400757,African swine fever,52.20753,16.75321,151888BIECZYNY,Poland,Europe,"151888BIECZYNY, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400754,African swine fever,52.299725,16.867993,151892PUSZCZYKOWO,Poland,Europe,"151892PUSZCZYKOWO, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400750,African swine fever,52.308339,16.886744,151896  CZYCA,Poland,Europe,"151896  CZYCA, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400749,African swine fever,52.292207,16.784419,151897ROSN?WKO,Poland,Europe,"151897ROSN?WKO, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400748,African swine fever,52.294016,16.781415,151898ROSN?WKO,Poland,Europe,"151898ROSN?WKO, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400747,African swine fever,52.29824,16.776605,151899ROSN?WKO,Poland,Europe,"151899ROSN?WKO, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400746,African swine fever,52.252121,16.999745,151900MIECZEWO,Poland,Europe,"151900MIECZEWO, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400745,African swine fever,52.252434,17.021752,151901MIECZEWO,Poland,Europe,"151901MIECZEWO, Poland, Europe",2025-02-04,2025-02-27,2025-02-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400744,African swine fever,52.228386,16.891293,151902SOWINIEC,Poland,Europe,"151902SOWINIEC, Poland, Europe",2025-02-05,2025-02-27,2025-02-05,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400742,African swine fever,52.184621,16.932876,151904 ABNO,Poland,Europe,"151904 ABNO, Poland, Europe",2025-02-07,2025-02-27,2025-02-07,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400741,African swine fever,52.18391,16.934093,151905 ABNO,Poland,Europe,"151905 ABNO, Poland, Europe",2025-02-07,2025-02-27,2025-02-07,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400734,African swine fever,52.205215,16.880297,151912 ABINKO,Poland,Europe,"151912 ABINKO, Poland, Europe",2025-02-07,2025-02-27,2025-02-07,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400733,African swine fever,52.198493,16.812186,151913NOWINKI,Poland,Europe,"151913NOWINKI, Poland, Europe",2025-02-07,2025-02-27,2025-02-07,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400732,African swine fever,52.297252,16.801007,151914JAROS AWIEC,Poland,Europe,"151914JAROS AWIEC, Poland, Europe",2025-02-07,2025-02-27,2025-02-07,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400731,African swine fever,52.29792,16.733554,151915D BIENKO,Poland,Europe,"151915D BIENKO, Poland, Europe",2025-02-07,2025-02-27,2025-02-07,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400730,African swine fever,52.186289,16.935913,151916KRAJKOWO,Poland,Europe,"151916KRAJKOWO, Poland, Europe",2025-02-07,2025-02-27,2025-02-07,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400735,African swine fever,52.224896,16.866502,151911BOGULIN,Poland,Europe,"151911BOGULIN, Poland, Europe",2025-02-08,2025-02-27,2025-02-08,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400725,African swine fever,52.21192,16.72096,151921SROCKO,Poland,Europe,"151921SROCKO, Poland, Europe",2025-02-08,2025-02-27,2025-02-08,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400724,African swine fever,52.226713,16.751164,151922DYMACZEWO NOWE,Poland,Europe,"151922DYMACZEWO NOWE, Poland, Europe",2025-02-08,2025-02-27,2025-02-08,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400723,African swine fever,52.24914,16.881265,151923SOWINIEC,Poland,Europe,"151923SOWINIEC, Poland, Europe",2025-02-08,2025-02-27,2025-02-08,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400722,African swine fever,52.24324,16.881359,151924SOWINIEC,Poland,Europe,"151924SOWINIEC, Poland, Europe",2025-02-08,2025-02-27,2025-02-08,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400743,African swine fever,52.148042,16.880593,151903BRODNICA,Poland,Europe,"151903BRODNICA, Poland, Europe",2025-02-09,2025-02-27,2025-02-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400737,African swine fever,52.316123,16.897582,151909  CZYCA,Poland,Europe,"151909  CZYCA, Poland, Europe",2025-02-09,2025-02-27,2025-02-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400736,African swine fever,52.260079,16.856737,151910MOSINA,Poland,Europe,"151910MOSINA, Poland, Europe",2025-02-09,2025-02-27,2025-02-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400728,African swine fever,52.247914,16.699381,151918B DLEWO,Poland,Europe,"151918B DLEWO, Poland, Europe",2025-02-09,2025-02-27,2025-02-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400727,African swine fever,52.269009,16.973032,151919KAMIONKI,Poland,Europe,"151919KAMIONKI, Poland, Europe",2025-02-09,2025-02-27,2025-02-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400726,African swine fever,52.25657,16.971184,151920KAMIONKI,Poland,Europe,"151920KAMIONKI, Poland, Europe",2025-02-09,2025-02-27,2025-02-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400721,African swine fever,52.235935,16.892588,151925SOWINIEC,Poland,Europe,"151925SOWINIEC, Poland, Europe",2025-02-12,2025-02-27,2025-02-12,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400720,African swine fever,52.256285,16.873165,151926PUSZCZYKOWO,Poland,Europe,"151926PUSZCZYKOWO, Poland, Europe",2025-02-12,2025-02-27,2025-02-12,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400719,African swine fever,52.287031,16.794359,151927JAROS AWIEC,Poland,Europe,"151927JAROS AWIEC, Poland, Europe",2025-02-12,2025-02-27,2025-02-12,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400718,African swine fever,52.24966,16.998326,151928MIECZEWO,Poland,Europe,"151928MIECZEWO, Poland, Europe",2025-02-12,2025-02-27,2025-02-12,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400717,African swine fever,52.25386,16.848208,151929PO EGOWO,Poland,Europe,"151929PO EGOWO, Poland, Europe",2025-02-12,2025-02-27,2025-02-12,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400716,African swine fever,52.146578,16.877395,151931BRODNICA,Poland,Europe,"151931BRODNICA, Poland, Europe",2025-02-12,2025-02-27,2025-02-12,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400715,African swine fever,52.182397,16.931076,151932 ABNO,Poland,Europe,"151932 ABNO, Poland, Europe",2025-02-12,2025-02-27,2025-02-12,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
400714,African swine fever,52.252432,16.84604,151933MOSINA,Poland,Europe,"151933MOSINA, Poland, Europe",2025-02-15,2025-02-27,2025-02-15,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402311,African swine fever,52.316986,16.947287,152365POZNA,Poland,Europe,"152365POZNA, Poland, Europe",2025-02-18,2025-03-14,2025-02-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402308,African swine fever,52.212606,16.723999,152368SROCKO,Poland,Europe,"152368SROCKO, Poland, Europe",2025-02-19,2025-03-14,2025-02-19,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402307,African swine fever,52.264154,16.77519,152369G?RKA,Poland,Europe,"152369G?RKA, Poland, Europe",2025-02-19,2025-03-14,2025-02-19,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402306,African swine fever,52.260464,16.764562,152370G?RKA,Poland,Europe,"152370G?RKA, Poland, Europe",2025-02-19,2025-03-14,2025-02-19,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402305,African swine fever,52.241373,16.805988,152371LUDWIKOWO,Poland,Europe,"152371LUDWIKOWO, Poland, Europe",2025-02-19,2025-03-14,2025-02-19,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402304,African swine fever,52.250678,16.778978,152372G?RKA,Poland,Europe,"152372G?RKA, Poland, Europe",2025-02-19,2025-03-14,2025-02-19,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402303,African swine fever,52.295772,17.021189,152373SZCZYTNIKI,Poland,Europe,"152373SZCZYTNIKI, Poland, Europe",2025-02-19,2025-03-14,2025-02-19,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402309,African swine fever,52.292568,16.853287,152367PUSZCZYKOWO,Poland,Europe,"152367PUSZCZYKOWO, Poland, Europe",2025-02-20,2025-03-14,2025-02-20,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402302,African swine fever,52.204278,16.748333,152374BIECZYNY,Poland,Europe,"152374BIECZYNY, Poland, Europe",2025-02-21,2025-03-14,2025-02-21,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402272,African swine fever,52.17651,16.939458,152737BRODNICZKA,Poland,Europe,"152737BRODNICZKA, Poland, Europe",2025-02-22,2025-03-14,2025-02-22,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402310,African swine fever,52.312852,16.897031,152366  CZYCA,Poland,Europe,"152366  CZYCA, Poland, Europe",2025-02-23,2025-03-14,2025-02-23,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402286,African swine fever,52.300035,16.75556,152702D BIENKO,Poland,Europe,"152702D BIENKO, Poland, Europe",2025-02-24,2025-03-14,2025-02-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402285,African swine fever,52.237177,16.879833,152703SOWINIEC,Poland,Europe,"152703SOWINIEC, Poland, Europe",2025-02-24,2025-03-14,2025-02-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402284,African swine fever,52.172208,16.95431,152704TWORZYKOWO,Poland,Europe,"152704TWORZYKOWO, Poland, Europe",2025-02-25,2025-03-14,2025-02-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402283,African swine fever,52.182048,16.940119,152705 ABNO,Poland,Europe,"152705 ABNO, Poland, Europe",2025-02-25,2025-03-14,2025-02-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402282,African swine fever,52.183798,16.930893,152706 ABNO,Poland,Europe,"152706 ABNO, Poland, Europe",2025-02-25,2025-03-14,2025-02-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402281,African swine fever,52.179501,16.94402,152707 ABNO,Poland,Europe,"152707 ABNO, Poland, Europe",2025-02-25,2025-03-14,2025-02-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402280,African swine fever,52.18368,16.935362,152721 ABNO,Poland,Europe,"152721 ABNO, Poland, Europe",2025-02-25,2025-03-14,2025-02-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402279,African swine fever,52.177534,16.962674,152723TWORZYKOWO,Poland,Europe,"152723TWORZYKOWO, Poland, Europe",2025-02-25,2025-03-14,2025-02-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402278,African swine fever,52.173198,16.953198,152725TWORZYKOWO,Poland,Europe,"152725TWORZYKOWO, Poland, Europe",2025-02-25,2025-03-14,2025-02-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402277,African swine fever,52.164539,16.901524,152727BRODNICZKA,Poland,Europe,"152727BRODNICZKA, Poland, Europe",2025-02-25,2025-03-14,2025-02-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402276,African swine fever,52.17967,16.94326,152729 ABNO,Poland,Europe,"152729 ABNO, Poland, Europe",2025-02-25,2025-03-14,2025-02-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402275,African swine fever,52.1842,16.934478,152730 ABNO,Poland,Europe,"152730 ABNO, Poland, Europe",2025-02-25,2025-03-14,2025-02-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402530,African swine fever,52.264926,17.052446,153449SKRZYNKI,Poland,Europe,"153449SKRZYNKI, Poland, Europe",2025-02-26,2025-03-17,2025-02-26,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402529,African swine fever,52.304603,16.833848,153451WIRY,Poland,Europe,"153451WIRY, Poland, Europe",2025-02-26,2025-03-17,2025-02-26,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402528,African swine fever,52.215831,16.764585,153453BOLES AWIEC,Poland,Europe,"153453BOLES AWIEC, Poland, Europe",2025-02-26,2025-03-17,2025-02-26,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402527,African swine fever,52.301024,16.866406,153454PUSZCZYKOWO,Poland,Europe,"153454PUSZCZYKOWO, Poland, Europe",2025-02-26,2025-03-17,2025-02-26,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402526,African swine fever,52.315426,16.947464,153455POZNA,Poland,Europe,"153455POZNA, Poland, Europe",2025-02-26,2025-03-17,2025-02-26,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402525,African swine fever,52.32076,16.934905,153458POZNA,Poland,Europe,"153458POZNA, Poland, Europe",2025-02-26,2025-03-17,2025-02-26,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402274,African swine fever,52.173434,16.942627,152731 ABNO,Poland,Europe,"152731 ABNO, Poland, Europe",2025-02-26,2025-03-14,2025-02-26,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402273,African swine fever,52.164594,16.961237,152736TWORZYKOWO,Poland,Europe,"152736TWORZYKOWO, Poland, Europe",2025-02-26,2025-03-14,2025-02-26,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402879,African swine fever,52.306059,16.7384,153758D BIENKO,Poland,Europe,"153758D BIENKO, Poland, Europe",2025-02-28,2025-03-21,2025-02-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402524,African swine fever,52.308076,16.818466,153459WIRY,Poland,Europe,"153459WIRY, Poland, Europe",2025-02-28,2025-03-17,2025-02-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402515,African swine fever,52.306059,16.738442,153473D BIENKO,Poland,Europe,"153473D BIENKO, Poland, Europe",2025-02-28,2025-03-17,2025-02-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402513,African swine fever,52.286591,16.735489,153480TRZEBAW,Poland,Europe,"153480TRZEBAW, Poland, Europe",2025-02-28,2025-03-17,2025-02-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402523,African swine fever,52.22975,16.89264,153461SOWINIEC,Poland,Europe,"153461SOWINIEC, Poland, Europe",2025-03-01,2025-03-17,2025-03-01,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402522,African swine fever,52.231852,16.872466,153463SOWINIEC,Poland,Europe,"153463SOWINIEC, Poland, Europe",2025-03-01,2025-03-17,2025-03-01,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402521,African swine fever,52.23143,16.873187,153465SOWINIEC,Poland,Europe,"153465SOWINIEC, Poland, Europe",2025-03-01,2025-03-17,2025-03-01,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402520,African swine fever,52.236453,16.880409,153466SOWINIEC,Poland,Europe,"153466SOWINIEC, Poland, Europe",2025-03-01,2025-03-17,2025-03-01,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
